Id,Name,Updated at,Completed?,Accessible,Bench,Curb cut,Lighting,Mounting,Mounting direction,Schedule holder,Shelter,Sidewalk,Sign,Trash,Bolt on base,Bus pull out exists?,Extend pole?,Has power?,New anchor?,New pole?,Solar lighting?,Straighten pole?,System map exists?,Mounting clearance after,Mounting clearance before,Created at,Updated at,Completed?,Completed at
3787,Southwest/University Drive (N),2017-03-22 16:07:05 -0400,false,When necessary,"",No curb,20' - 50',PVTA pole,"",On pole,"","More than 36""",Needs attention,"",false,false,false,false,false,false,false,false,false,"","","",2017-03-22 16:07:05 -0400,false,""
3961,Stadium (S),2017-03-22 16:09:33 -0400,false,When necessary,Other,Within 20',Within 20',PVTA pole,"",On pole,Other,"More than 36""",Needs attention,Other,false,false,false,false,false,false,false,false,false,"","","",2017-03-22 16:09:33 -0400,false,""
4325,Triangle Street (In),"",false,"","","",20' - 50',PVTA pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4333,UMass Bus Garage,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4417,Village Park (S),"",false,"","",No curb,None,PVTA pole,"","","",None,"","","",false,false,false,false,false,false,false,false,"","","","",false,""
4419,Visitors Center,"",false,"","",Within 20',Within 20',PVTA pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4909,Yellow Lot 12,2017-03-22 16:01:20 -0400,true,When necessary,Other,No curb,Within 20',Structure,"",On pole,Other,None,"","",false,false,false,false,false,false,false,false,false,"","","",2017-03-22 16:01:20 -0400,true,2017-03-22 16:01:20 -0400
647,Butterfield Dorm (W),"",false,"","","",Within 20',PVTA pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
861,Chadbourne (N),"",false,"","",No curb cut,Within 20',"","","","","More than 36""",Missing sign,"","",false,false,false,false,false,false,false,false,"","","","",false,""
917,Chestnut Street (N),"",false,"","","",None,PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1113,CompSci (Lot 45),"",false,"",Other,No curb cut,Within 20',Structure,"",In shelter,PVTA,"More than 36""","",Other,"",false,false,false,false,false,false,false,false,"","","","",false,""
1217,Dallas Mall (W),2017-03-22 16:07:33 -0400,false,When necessary,"",No curb cut,None,PVTA pole,"",On pole,"","More than 36""",Needs attention,"",false,false,false,false,false,false,false,false,false,"","","",2017-03-22 16:07:33 -0400,false,""
1221,Day School (N),"",false,"","",No curb,Within 20',PVTA pole,"","","",None,"","","",false,false,false,false,false,false,false,false,"","","","",false,""
1285,Dickinson Dorm,2017-06-14 12:29:32 -0400,true,"",PVTA,"",Within 20',PVTA pole,"",In shelter,PVTA,"More than 36""","",Other,false,false,false,false,false,false,false,false,false,"","","",2017-06-14 12:29:32 -0400,true,2017-06-14 12:29:32 -0400
2207,Lot 33 (E),"",false,"","","",Within 20',PVTA pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3789,Southwest/University Drive (S),2017-03-22 16:06:26 -0400,false,Not recommended,"",No curb,20' - 50',PVTA pole,"",On pole,"",None,Needs attention,"",false,false,false,false,false,false,true,false,false,"","","",2017-03-22 16:06:26 -0400,false,""
3959,Stadium (N),2017-03-22 16:08:55 -0400,false,Not recommended,"",No curb,Within 20',PVTA pole,"","","",None,Needs attention,"",false,false,false,false,false,false,false,false,false,"","","",2017-03-22 16:08:55 -0400,false,""
4241,Sylvan (In),2017-06-22 09:27:28 -0400,true,When necessary,Other,Within 20',Within 20',PVTA pole,"",On pole,Building,"More than 36""",Needs attention,Other,false,false,false,false,false,false,false,false,false,"",64,"",2017-06-22 09:27:28 -0400,true,2017-06-22 09:27:28 -0400
4295,Tilson Farm (In),2017-06-22 09:27:44 -0400,true,Not recommended,"",Within 20',Within 20',PVTA pole,"",On pole,"",None,Needs attention,"",false,false,false,false,false,false,false,false,false,"",66,"",2017-06-22 09:27:44 -0400,true,2017-06-22 09:27:44 -0400
4315,Totman Gym (In),2017-08-01 10:48:09 -0400,true,When necessary,"",Within 20',Within 20',Other pole,"",On pole,Building,"More than 36""",Needs attention,Other,false,false,false,false,false,false,false,false,false,"",82,"",2017-08-01 10:48:09 -0400,true,2017-08-01 10:48:09 -0400
4327,Triangle Street (N),"",false,"","","",20' - 50',PVTA pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4415,Village Park (N),"",false,"",Other,"",20' - 50',PVTA pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
163,Atkins Farm (In),"",false,"","",No curb,None,PVTA pole,"","","",None,Missing sign,"","",false,false,false,false,false,false,false,false,"","","","",false,""
167,Atkins Farm (Store Front),"",false,"",Other,No curb,Within 20',PVTA pole,"","",Building,"More than 36""","",Other,"",false,false,false,false,false,false,false,false,"","","","",false,""
1197,Crocker Farm (In),2017-05-31 16:17:18 -0400,true,When necessary,PVTA,No curb cut,Within 20',PVTA pole,Away from street,In shelter,PVTA,"More than 36""",Flag stop,"",false,true,false,false,true,true,false,false,false,84,"","",2017-05-31 16:17:18 -0400,true,2017-05-31 16:17:18 -0400
1199,Crocker Farm (Out),2017-08-01 10:48:40 -0400,true,When necessary,"",Within 20',None,PVTA pole,"",On pole,"","More than 36""",Missing sign,"",false,false,false,false,false,false,false,false,false,"","","",2017-08-01 10:48:40 -0400,true,2017-08-01 10:48:40 -0400
2819,Mill Street (In),2017-06-01 16:57:16 -0400,true,"","",No curb cut,Within 20',PVTA pole,"",On pole,"","Less than 36""",Missing sign,"",false,false,false,false,false,false,false,false,false,"","","",2017-06-01 16:57:16 -0400,true,2017-06-01 16:57:16 -0400
2821,Mill Street (Out),2017-03-07 16:49:22 -0500,true,When necessary,"",Within 20',Within 20',PVTA pole,Away from street,On pole,"","Less than 36""",Flag stop,"",false,false,false,false,true,true,false,false,false,84,"","",2017-03-07 16:49:22 -0500,true,2017-03-07 16:49:22 -0500
3361,Pomeroy Lane (In),2017-03-22 15:01:32 -0400,true,Not recommended,"",Within 20',None,PVTA pole,Away from street,On pole,"",None,Flag stop,Municipal,false,true,false,false,true,true,false,false,false,84,"","",2017-03-22 15:01:32 -0400,true,2017-03-22 15:01:32 -0400
3363,Pomeroy Lane (Out),2017-03-22 15:01:13 -0400,true,When necessary,"",Within 20',None,PVTA pole,Away from street,On pole,"","More than 36""",Flag stop,Municipal,false,true,false,false,true,true,false,false,false,84,"","",2017-03-22 15:01:13 -0400,true,2017-03-22 15:01:13 -0400
3369,Potwine Lane (In),"",false,Not recommended,"",Within 20',"",PVTA pole,Away from street,On pole,"",None,Flag stop,"",false,true,false,false,true,true,false,false,false,84,"","","",false,""
3371,Potwine Lane (Out),2017-03-24 10:22:24 -0400,false,Not recommended,"",Within 20',"",PVTA pole,Away from street,"","","More than 36""",Needs attention,"",false,true,false,false,true,true,false,false,false,84,"","",2017-03-24 10:22:24 -0400,false,""
165,Atkins Farm (Out),"",false,"","",No curb,Within 20',PVTA pole,"","","",None,Missing sign,"","",false,false,false,false,false,false,false,false,"","","","",false,""
461,Blanchard Hall,"",false,"",Other,"",Within 20',Other pole,"",On pole,Other,"","",Other,"",false,false,false,false,false,false,false,false,"","","","",false,""
1033,City Line Amherst/S. Hadley,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1041,City Line Granby/Amherst,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1043,City Line Granby/S. Hadley,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1061,City Line S. Hadley/Granby,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1063,City Line S. Hadley/Granby,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1211,Dakin House (In),"",false,"","",No curb,Within 20',PVTA pole,"","","",None,"","","",false,false,false,false,false,false,false,false,"","","","",false,""
1213,Dakin House (Out),"",false,"","",No curb,Within 20',PVTA pole,"","","",None,"",Other,"",false,false,false,false,false,false,false,false,"","","","",false,""
1287,Dickinson Farm Road (In),2017-05-31 16:20:57 -0400,true,Not recommended,"",No curb,Within 20',PVTA pole,Away from street,"","",None,Flag stop,"",false,false,false,false,true,true,false,false,false,84,"","",2017-05-31 16:20:57 -0400,true,2017-05-31 16:20:57 -0400
1289,Dickinson Farm Road (Out),2017-06-07 10:36:58 -0400,true,Not recommended,"",No curb,Within 20',PVTA pole,"","","",None,Needs attention,"",false,false,false,false,false,false,false,false,false,"","","",2017-06-07 10:36:58 -0400,true,2017-06-07 10:36:58 -0400
1455,Eric Carle Museum  (In),2017-05-31 16:19:24 -0400,true,When necessary,"","",Within 20',PVTA pole,Away from street,"","","More than 36""",Flag stop,"",false,true,false,false,true,true,false,false,false,84,"","",2017-05-31 16:19:24 -0400,true,2017-05-31 16:19:24 -0400
1457,Eric Carle Museum (Out),2017-05-31 16:20:06 -0400,true,Not recommended,Other,No curb,Within 20',PVTA pole,Away from street,"","",None,Flag stop,"",false,false,false,false,true,true,false,false,false,84,"","",2017-05-31 16:20:06 -0400,true,2017-05-31 16:20:06 -0400
1635,Granby Heights Apts. (In),2017-06-07 10:36:46 -0400,true,"","",No curb cut,None,PVTA pole,"","","",None,Needs attention,"",false,false,false,false,false,false,false,false,false,"","","",2017-06-07 10:36:46 -0400,true,2017-06-07 10:36:46 -0400
1637,Granby Heights Apts. (Out),2017-06-07 10:36:35 -0400,true,"","",No curb cut,None,PVTA pole,"","","",None,Missing sign,"",false,false,false,false,false,false,false,false,false,"","","",2017-06-07 10:36:35 -0400,true,2017-06-07 10:36:35 -0400
1707,Haigis Mall,2017-08-01 10:44:34 -0400,true,When necessary,PVTA,Within 20',Within 20',PVTA pole,"",In shelter,PVTA,"More than 36""",Missing sign,Other,false,true,false,true,false,false,false,false,true,"","","",2017-08-01 10:44:34 -0400,true,2017-08-01 10:44:34 -0400
1729,Hampshire College,2017-06-01 16:05:05 -0400,true,"",Other,No curb cut,Within 20',"","","",Other,"More than 36""",Missing sign,"",false,false,false,false,false,false,false,false,false,"","","",2017-06-01 16:05:05 -0400,true,2017-06-01 16:05:05 -0400
2233,Lynn Drive (In),2017-06-01 18:38:46 -0400,true,"","",No curb,Within 20',PVTA pole,"","","",None,Needs attention,"",true,false,false,false,false,true,false,false,false,"","","",2017-06-01 18:38:46 -0400,true,2017-06-01 18:38:46 -0400
2235,Lynn Drive (Out),2017-06-01 18:13:28 -0400,true,Not recommended,"",No curb,Within 20',PVTA pole,"","","",None,Needs attention,"",true,false,false,false,false,true,false,false,false,"","","",2017-06-01 18:13:28 -0400,true,2017-06-01 18:13:28 -0400
2645,Mary Woolley Hall,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2793,MHC Museum,"",false,"","",No curb cut,Within 20',"","",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2995,Notch Visitors Center (In),2017-08-01 10:44:49 -0400,true,"","",No curb,None,PVTA pole,"","","",None,Flag stop,"",false,false,false,false,false,false,false,false,false,"","","",2017-08-01 10:44:49 -0400,true,2017-08-01 10:44:49 -0400
2997,Notch Visitors Center (Out),2017-06-01 17:20:15 -0400,true,"","",No curb,None,PVTA pole,"","","",None,Needs attention,"",false,false,false,false,false,true,false,false,false,"","","",2017-06-01 17:20:15 -0400,true,2017-06-01 17:20:15 -0400
3127,Park / Church,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3137,Park Street,2017-08-01 10:53:59 -0400,true,"","","","","","","","","","","",false,false,false,false,false,false,false,false,false,"","","",2017-08-01 10:53:59 -0400,true,2017-08-01 10:53:59 -0400
3413,R.W. Kern Center (In),"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3415,R.W. Kern Center (Out),2017-03-22 15:03:21 -0400,true,When necessary,Other,Within 20',Within 20',PVTA pole,Away from street,"",Other,"More than 36""",Flag stop,"",false,true,false,false,true,true,false,false,false,84,"","",2017-03-22 15:03:21 -0400,true,2017-03-22 15:03:21 -0400
3729,Silver Street (In),2017-06-01 18:13:01 -0400,true,"","","","","","","","","",Missing sign,"",false,false,false,false,false,false,false,false,false,"","","",2017-06-01 18:13:01 -0400,true,2017-06-01 18:13:01 -0400
3731,Silver Street (Out),2017-06-01 18:13:13 -0400,true,When necessary,"","","","","","","","",Missing sign,"",true,false,false,false,false,true,false,false,false,"","","",2017-06-01 18:13:13 -0400,true,2017-06-01 18:13:13 -0400
4071,Stone Shelter,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
35,Academy of Music (E),"",false,"",Other,"",Within 20',Other pole,"",In shelter,PVTA,"More than 36""","",Municipal,"",false,false,false,false,false,false,false,true,"","","","",false,""
255,Bay Road DC (E),"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
257,Bay Road DC (W),"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1015,Chmura Road (N),"",false,"","",No curb,None,PVTA pole,"","","",None,"","","",false,false,false,false,false,false,false,false,"","","","",false,""
1017,Chmura Road (S),"",false,"","",No curb,20' - 50',PVTA pole,"","","",None,"","","",false,false,false,false,false,false,false,false,"","","","",false,""
1027,City Line Amherst / Hadley (Bay Rd),"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1047,City Line Hadley / Amherst (Bay Rd),"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1049,City Line Hadley / Northampton,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1051,City Line Hadley/S. Hadley,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1057,City Line Northampton / Hadley,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1065,City Line S. Hadley/Hadley,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1219,Damon Road,2017-06-08 11:54:21 -0400,true,"","",No curb cut,Within 20',PVTA pole,"","","","Less than 36""","","",false,false,false,false,false,false,false,false,false,"","","",2017-06-08 11:54:21 -0400,true,2017-06-08 11:54:21 -0400
1703,Hadley Street (N),"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1705,Hadley Street (S),"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1749,Hartsbrook School (E),"",false,"","",No curb,None,PVTA pole,"","","",None,"","","",false,false,false,false,false,false,false,false,"","","","",false,""
1751,Hartsbrook School (W),"",false,"","",No curb cut,None,PVTA pole,"","","",None,"","","",false,false,false,false,false,false,false,false,"","","","",false,""
1761,HC Campus Police (E),"",false,"","",No curb,None,PVTA pole,"","","",None,"","","",false,false,false,false,false,false,false,false,"","","","",false,""
1763,HC Campus Police (W),"",false,"","",No curb,None,PVTA pole,"","","",None,"","","",false,false,false,false,false,false,false,false,"","","","",false,""
2653,Masonic St / Academy of Music (W),"",false,"",PVTA,"",Within 20',PVTA pole,"","","","More than 36""","",Municipal,"",false,false,false,false,false,false,false,false,"","","","",false,""
2795,Middle Street / Rt 47 (E),"",false,"","",No curb,None,PVTA pole,"","","",None,"","","",false,false,false,false,false,false,false,false,"","","","",false,""
2797,Middle Street / Rt 47 (W),"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2947,Northampton Court House,"",false,"",Other,"",Within 20',PVTA pole,"",In shelter,PVTA,"More than 36""","",Municipal,"",false,false,false,false,false,false,false,false,"","","","",false,""
2953,Northampton Post Office,"",false,"",Other,Within 20',Within 20',PVTA pole,"",In shelter,PVTA,"More than 36""","","","",false,false,false,false,false,false,false,true,"","","","",false,""
